X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
39,-52,41.8,-1.5,-46.8,50.2,-15.1,-163.2,8.400001,-13.6,-116.4
40,-52,38.100002,-3.4,-51.100002,46.5,-17.0,-167.5,8.400001,-13.6,-116.4
41,-52,33.100002,-5.8,-51.5,41.5,-19.4,-167.90001,8.400001,-13.6,-116.4
42,-52,28.300001,-7.3,-47.5,36.7,-20.9,-163.90001,8.400001,-13.6,-116.4
43,-52,28.4,-9.5,-43.5,36.8,-23.1,-159.90001,8.400001,-13.6,-116.4
44,-52,29.1,-8.7,-41.8,37.600002,-22.2,-158.2,8.400001,-13.6,-116.4
45,-52,28.1,-9.0,-39.8,36.5,-22.6,-156.2,8.400001,-13.6,-116.4
46,-52,28.1,-9.400001,-36.3,36.5,-23.0,-152.7,8.400001,-13.6,-116.4
47,-52,29.6,-7.6,-34.2,38.0,-21.2,-150.6,8.400001,-13.6,-116.4
48,-52,35.100002,-8.5,-30.4,43.5,-22.1,-146.8,8.400001,-13.6,-116.4
49,-52,43.600002,-13.1,-20.0,52.0,-26.7,-136.40001,8.400001,-13.6,-116.4
49,-53,40.4,-7.1,-30.5,48.8,-20.7,-146.90001,8.400001,-13.6,-116.4
49,-54,37.0,-4.4,-48.600002,45.4,-18.0,-165.0,8.400001,-13.6,-116.4
50,-54,29.7,10.8,-44.600002,38.100002,-2.8,-161.0,8.400001,-13.6,-116.4
51,-54,18.800001,4.2000003,-43.8,27.1,-9.3,-160.0,8.400001,-13.6,-116.4
52,-54,17.7,-2.0,-40.0,26.1,-15.6,-156.40001,8.400001,-13.6,-116.4
52,-53,16.0,-2.0,-35.3,24.4,-15.6,-151.7,8.400001,-13.6,-116.4
52,-52,8.400001,-5.2000003,-18.300001,16.800001,-18.800001,-134.7,8.400001,-13.6,-116.4
52,-51,13.400001,-7.7000003,-17.2,21.6,-21.2,-133.5,8.400001,-13.6,-116.4
51,-51,16.300001,-26.800001,-11.1,24.7,-40.4,-127.5,8.400001,-13.6,-116.4
50,-51,33.100002,-26.1,-11.2,41.5,-39.7,-127.6,8.400001,-13.6,-116.4
49,-51,34.600002,-13.3,-19.6,43.0,-26.9,-136.0,8.400001,-13.6,-116.4
53,-52,22.9,-2.8,-24.4,31.2,-16.300001,-140.7,8.400001,-13.6,-116.4
54,-52,29.6,-0.8,-28.2,38.0,-14.400001,-144.6,8.400001,-13.6,-116.4
55,-52,26.2,1.4,-33.0,34.600002,-12.0,-149.3,8.400001,-13.6,-116.4
56,-52,22.9,3.4,-31.300001,31.300001,-10.1,-147.7,8.400001,-13.6,-116.4
57,-52,21.4,-2.2,-25.2,29.800001,-15.8,-141.6,8.400001,-13.6,-116.4
58,-52,22.6,0.7,-20.9,31.0,-12.900001,-137.3,8.400001,-13.6,-116.4
59,-52,27.2,3.0,-17.5,35.600002,-10.5,-133.90001,8.400001,-13.6,-116.4
60,-52,33.7,0.7,-22.4,42.0,-12.8,-138.8,8.400001,-13.6,-116.4
61,-52,33.3,1.8000001,-29.5,41.600002,-11.7,-145.6,8.400001,-13.6,-116.4
62,-52,20.300001,0.2,-40.3,28.800001,-13.400001,-156.7,8.400001,-13.6,-116.4
63,-52,4.7000003,3.0,-42.9,13.6,-10.3,-159.0,8.400001,-13.6,-116.4
63,-53,11.1,-9.6,-36.7,19.5,-23.2,-153.1,8.400001,-13.6,-116.4
63,-54,21.1,-7.7000003,-36.0,29.5,-21.300001,-152.40001,8.400001,-13.6,-116.4
64,-54,28.800001,-6.9,-29.7,37.2,-20.5,-146.1,8.400001,-13.6,-116.4
65,-54,31.5,-5.7000003,-30.7,39.7,-19.300001,-147.1,8.400001,-13.6,-116.4
66,-54,35.4,-4.4,-30.0,43.7,-18.2,-146.40001,8.400001,-13.6,-116.4
66,-53,40.2,-0.6,-28.4,48.600002,-14.2,-144.8,8.400001,-13.6,-116.4
66,-52,41.2,2.3,-28.9,49.7,-11.400001,-145.2,8.400001,-13.6,-116.4
66,-51,44.4,8.1,-41.100002,52.8,-5.5,-157.5,8.400001,-13.6,-116.4
65,-51,43.7,12.1,-41.8,52.2,-2.0,-159.1,8.400001,-13.6,-116.4
64,-51,32.5,21.4,-40.5,40.9,7.8,-156.90001,8.400001,-13.6,-116.4
63,-51,22.800001,13.900001,-40.100002,31.2,0.3,-156.5,8.400001,-13.6,-116.4
67,-52,40.2,14.5,-33.7,48.600002,0.90000004,-150.1,8.400001,-13.6,-116.4
68,-52,42.4,9.400001,-40.5,50.8,-4.1,-156.90001,8.400001,-13.6,-116.4
69,-52,39.0,8.6,-46.2,47.4,-4.9,-162.6,8.400001,-13.6,-116.4
70,-52,35.3,7.8,-51.0,44.0,-5.5,-167.3,8.400001,-13.6,-116.4
71,-52,28.800001,10.0,-54.7,36.4,-4.5,-170.8,8.400001,-13.6,-116.4
72,-52,23.4,11.0,-53.7,31.800001,-2.5,-170.1,8.400001,-13.6,-116.4
73,-52,22.5,7.0,-48.9,30.9,-6.5,-165.3,8.400001,-13.6,-116.4
74,-52,22.5,9.7,-44.3,30.9,-4.0,-160.7,8.400001,-13.6,-116.4
75,-52,27.1,7.7000003,-41.3,35.5,-5.8,-157.7,8.400001,-13.6,-116.4
76,-52,28.2,12.2,-42.8,36.600002,-1.3000001,-159.2,8.400001,-13.6,-116.4
77,-52,31.5,22.0,-41.3,39.9,8.3,-157.6,8.400001,-13.6,-116.4
77,-53,19.7,0.6,-30.9,28.1,-12.900001,-147.3,8.400001,-13.6,-116.4
77,-54,27.7,-4.0,-34.600002,36.100002,-17.6,-151.0,8.400001,-13.6,-116.4
78,-54,44.8,1.7,-38.2,53.2,-11.8,-154.6,8.400001,-13.6,-116.4
79,-54,40.0,19.4,-44.5,48.4,5.8,-160.90001,8.400001,-13.6,-116.4
80,-54,31.1,7.3,-53.9,40.4,-4.9,-169.5,8.400001,-13.6,-116.4
80,-53,22.4,6.4,-54.8,30.800001,-7.1,-171.2,8.400001,-13.6,-116.4
80,-52,13.3,-11.0,-57.2,21.800001,-24.2,-172.7,8.400001,-13.6,-116.4
80,-51,12.2,-14.3,-57.600002,20.6,-27.800001,-173.90001,8.400001,-13.6,-116.4
79,-51,16.300001,-18.9,-63.4,24.7,-32.5,-179.8,8.400001,-13.6,-116.4
78,-51,40.9,-14.1,-58.3,49.3,-27.7,-174.7,8.400001,-13.6,-116.4
77,-51,39.0,5.4,-53.100002,47.4,-8.1,-169.5,8.400001,-13.6,-116.4
78,-52,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
78,-53,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
79,-53,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
79,-52,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
81,-52,15.2,-15.400001,-57.8,23.6,-29.0,-174.2,8.400001,-13.6,-116.4
82,-52,18.5,-21.4,-56.3,26.9,-35.0,-172.7,8.400001,-13.6,-116.4
83,-52,21.0,-24.0,-54.5,29.4,-37.600002,-170.90001,8.400001,-13.6,-116.4
84,-52,25.800001,-24.300001,-52.7,34.3,-38.3,-168.6,8.400001,-13.6,-116.4
85,-52,34.9,-25.6,-52.0,43.3,-39.2,-168.40001,8.400001,-13.6,-116.4
86,-52,39.600002,-25.300001,-55.4,48.0,-38.9,-171.8,8.400001,-13.6,-116.4
87,-52,39.600002,-27.0,-60.8,48.0,-40.5,-177.2,8.400001,-13.6,-116.4
88,-52,40.2,-32.0,-57.7,48.600002,-45.600002,-174.1,8.400001,-13.6,-116.4
89,-52,42.5,-34.100002,-50.7,50.9,-47.7,-167.1,8.400001,-13.6,-116.4
90,-52,52.5,-30.5,-39.0,60.8,-44.7,-154.3,8.400001,-13.6,-116.4
91,-52,78.200005,-44.600002,-3.6000001,86.6,-58.7,-120.0,8.400001,-13.6,-116.4
91,-51,70.0,-18.4,-14.1,78.200005,-31.1,-131.7,8.400001,-13.6,-116.4
90,-51,63.3,-26.6,-19.0,71.8,-40.5,-135.40001,8.400001,-13.6,-116.4
90,-50,69.5,-25.4,-12.8,77.9,-39.0,-129.2,8.400001,-13.6,-116.4
91,-50,148.0,5.4,6.5,157.0,-9.1,-110.9,8.400001,-13.6,-116.4
91,-53,115.0,11.400001,-5.0,123.4,-2.1000001,-121.4,8.400001,-13.6,-116.4
90,-53,52.8,-15.1,-47.600002,61.2,-28.7,-164.0,8.400001,-13.6,-116.4
90,-54,46.100002,7.3,-51.8,54.5,-6.3,-168.2,8.400001,-13.6,-116.4
91,-54,53.5,23.800001,-40.7,61.9,10.2,-157.1,8.400001,-13.6,-116.4
91,-55,37.7,25.7,-38.100002,46.100002,12.1,-154.5,8.400001,-13.6,-116.4
90,-55,37.9,15.5,-43.2,46.3,1.9,-159.6,8.400001,-13.6,-116.4
89,-55,37.0,12.400001,-51.3,45.4,-1.1,-167.7,8.400001,-13.6,-116.4
88,-55,39.100002,11.900001,-56.2,47.5,-1.6,-172.6,8.400001,-13.6,-116.4
87,-55,39.9,10.5,-55.9,48.3,-3.0,-172.3,8.400001,-13.6,-116.4
86,-55,39.9,10.6,-52.8,48.3,-3.0,-169.2,8.400001,-13.6,-116.4
85,-55,38.3,8.1,-49.600002,46.7,-5.5,-166.0,8.400001,-13.6,-116.4
84,-55,33.7,6.9,-46.100002,42.100002,-6.7000003,-162.5,8.400001,-13.6,-116.4
83,-55,27.9,5.9,-49.4,36.3,-7.6,-165.8,8.400001,-13.6,-116.4
82,-55,26.2,6.4,-52.0,34.600002,-7.2000003,-168.40001,8.400001,-13.6,-116.4
81,-55,26.0,6.7000003,-53.9,34.4,-7.0,-170.2,8.400001,-13.6,-116.4
80,-55,28.5,8.3,-52.2,36.9,-5.3,-168.6,8.400001,-13.6,-116.4
79,-55,33.8,7.0,-44.5,42.2,-6.5,-160.90001,8.400001,-13.6,-116.4
78,-55,34.0,3.8,-40.3,42.4,-9.8,-156.7,8.400001,-13.6,-116.4
77,-55,31.5,-1.6,-37.8,39.9,-15.1,-154.40001,8.400001,-13.6,-116.4
76,-55,29.2,-5.7000003,-37.5,37.7,-19.300001,-153.8,8.400001,-13.6,-116.4
75,-55,27.800001,-4.6,-38.0,36.3,-18.300001,-154.40001,8.400001,-13.6,-116.4
74,-55,27.4,-3.2,-38.4,35.8,-16.800001,-154.8,8.400001,-13.6,-116.4
73,-55,27.9,0.0,-39.4,36.3,-13.6,-155.8,8.400001,-13.6,-116.4
72,-55,28.1,3.4,-38.4,36.5,-10.400001,-154.90001,8.400001,-13.6,-116.4
71,-55,28.0,6.0,-36.100002,36.4,-7.7000003,-152.6,8.400001,-13.6,-116.4
70,-55,29.1,6.9,-39.2,37.5,-6.7000003,-155.8,8.400001,-13.6,-116.4
69,-55,30.2,5.5,-39.5,38.5,-7.9,-155.8,8.400001,-13.6,-116.4
68,-55,31.9,3.4,-39.8,40.3,-10.2,-156.2,8.400001,-13.6,-116.4
67,-55,34.5,1.9,-36.5,42.9,-11.7,-152.90001,8.400001,-13.6,-116.4
66,-55,34.9,0.4,-32.4,43.3,-13.2,-148.8,8.400001,-13.6,-116.4
65,-55,32.2,-1.3000001,-31.7,40.600002,-14.900001,-148.1,8.400001,-13.6,-116.4
64,-55,29.5,-4.0,-33.100002,38.0,-17.5,-149.5,8.400001,-13.6,-116.4
63,-55,27.7,-4.4,-35.100002,36.100002,-18.0,-151.5,8.400001,-13.6,-116.4
62,-55,27.7,-4.6,-36.2,36.100002,-18.2,-152.6,8.400001,-13.6,-116.4
61,-55,28.6,-3.4,-35.7,37.0,-17.0,-152.1,8.400001,-13.6,-116.4
60,-55,29.5,-2.9,-33.100002,37.9,-16.5,-149.5,8.400001,-13.6,-116.4
59,-55,28.4,-3.7,-31.9,36.8,-17.300001,-148.3,8.400001,-13.6,-116.4
58,-55,25.300001,-4.2000003,-33.0,33.7,-17.800001,-149.40001,8.400001,-13.6,-116.4
57,-55,22.800001,-4.1,-35.9,31.2,-17.7,-152.2,8.400001,-13.6,-116.4
56,-55,22.5,-3.9,-40.5,30.9,-17.5,-156.90001,8.400001,-13.6,-116.4
55,-55,24.800001,-3.2,-43.2,33.100002,-16.800001,-159.5,8.400001,-13.6,-116.4
54,-55,26.0,0.4,-44.3,34.4,-13.3,-160.7,8.400001,-13.6,-116.4
53,-55,25.0,1.0,-45.2,33.4,-12.6,-161.6,8.400001,-13.6,-116.4
52,-55,21.6,2.1000001,-47.8,30.0,-11.5,-164.2,8.400001,-13.6,-116.4
51,-55,19.5,5.0,-53.3,27.9,-8.6,-169.5,8.400001,-13.6,-116.4
50,-55,22.800001,5.3,-60.5,31.2,-8.2,-176.90001,8.400001,-13.6,-116.4
49,-55,30.6,2.1000001,-61.0,39.0,-11.400001,-177.40001,8.400001,-13.6,-116.4
51,-53,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
51,-52,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
50,-52,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
50,-53,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
48,-55,35.600002,1.8000001,-55.0,43.9,-11.8,-171.40001,8.400001,-13.6,-116.4
47,-55,35.600002,2.3,-52.2,44.0,-11.3,-168.6,8.400001,-13.6,-116.4
46,-55,34.9,3.5,-48.4,43.3,-10.1,-164.8,8.400001,-13.6,-116.4
45,-55,32.0,5.6,-47.9,40.4,-8.0,-164.3,8.400001,-13.6,-116.4
44,-55,31.800001,8.3,-46.9,40.2,-5.3,-163.3,8.400001,-13.6,-116.4
43,-55,32.7,9.1,-45.4,41.100002,-4.5,-161.8,8.400001,-13.6,-116.4
42,-55,33.8,11.5,-43.4,42.2,-2.1000001,-159.8,8.400001,-13.6,-116.4
41,-55,33.600002,11.3,-41.5,42.0,-2.3,-157.90001,8.400001,-13.6,-116.4
40,-55,36.3,11.400001,-40.0,44.7,-2.2,-156.40001,8.400001,-13.6,-116.4
39,-55,38.2,1.8000001,-28.9,46.600002,-11.8,-145.3,8.400001,-13.6,-116.4
38,-55,44.4,4.3,-29.800001,52.8,-9.2,-146.2,8.400001,-13.6,-116.4
38,-54,45.0,4.7000003,-30.2,53.4,-9.0,-146.5,8.400001,-13.6,-116.4
38,-53,45.9,9.1,-38.8,54.3,-4.4,-155.2,8.400001,-13.6,-116.4
38,-56,41.0,-5.8,-25.300001,49.4,-19.4,-141.7,8.400001,-13.6,-116.4
38,-57,32.9,-4.1,-21.7,41.3,-17.7,-138.1,8.400001,-13.6,-116.4
38,-58,25.0,-1.2,-19.9,33.5,-15.0,-136.5,8.400001,-13.6,-116.4
38,-59,23.5,-8.8,-20.300001,31.9,-22.4,-136.7,8.400001,-13.6,-116.4
38,-60,3.1000001,-16.6,-16.5,11.5,-30.2,-132.90001,8.400001,-13.6,-116.4
38,-61,-2.0,-0.3,-21.7,6.3,-13.900001,-138.1,8.400001,-13.6,-116.4
38,-62,18.5,-3.3,-28.4,26.9,-16.9,-144.8,8.400001,-13.6,-116.4
38,-63,15.7,-22.1,-28.9,23.800001,-36.2,-145.8,8.400001,-13.6,-116.4
38,-64,5.4,-29.6,-29.2,13.8,-43.2,-145.6,8.400001,-13.6,-116.4
38,-65,-15.900001,-23.4,-26.6,-7.5,-37.0,-143.0,8.400001,-13.6,-116.4
39,-65,13.7,-19.1,-42.3,22.1,-32.7,-158.7,8.400001,-13.6,-116.4
39,-64,11.7,-23.5,-37.9,20.1,-37.100002,-154.3,8.400001,-13.6,-116.4
40,-64,19.1,-18.300001,-41.3,27.5,-31.9,-157.7,8.400001,-13.6,-116.4
41,-64,22.5,-14.7,-45.4,30.6,-28.4,-161.8,8.400001,-13.6,-116.4
42,-64,23.7,-15.0,-48.7,32.100002,-28.6,-165.1,8.400001,-13.6,-116.4
43,-64,23.0,-8.1,-52.600002,31.4,-21.7,-169.0,8.400001,-13.6,-116.4
44,-64,22.9,-8.8,-50.5,31.300001,-22.4,-166.90001,8.400001,-13.6,-116.4
45,-64,20.6,-8.6,-49.2,29.2,-22.300001,-165.5,8.400001,-13.6,-116.4
46,-64,21.6,-10.3,-47.100002,30.0,-23.9,-163.5,8.400001,-13.6,-116.4
47,-64,20.7,-8.6,-45.2,29.1,-22.2,-161.6,8.400001,-13.6,-116.4
48,-64,22.4,-10.1,-39.5,30.9,-23.5,-155.90001,8.400001,-13.6,-116.4
49,-64,22.9,-10.7,-39.9,31.300001,-24.300001,-156.3,8.400001,-13.6,-116.4
50,-64,25.6,-9.2,-39.2,34.0,-22.800001,-155.6,8.400001,-13.6,-116.4
51,-64,27.0,-11.400001,-39.5,35.4,-25.0,-155.90001,8.400001,-13.6,-116.4
52,-64,29.800001,-2.8,-40.100002,38.2,-16.4,-156.5,8.400001,-13.6,-116.4
53,-64,32.100002,-2.8,-43.0,40.5,-16.4,-159.40001,8.400001,-13.6,-116.4
54,-64,31.1,1.2,-46.5,39.5,-12.6,-162.90001,8.400001,-13.6,-116.4
55,-64,29.300001,3.3,-47.9,37.7,-10.3,-164.3,8.400001,-13.6,-116.4
56,-64,27.7,5.8,-45.9,36.0,-7.8,-162.40001,8.400001,-13.6,-116.4
57,-64,28.4,6.9,-43.600002,36.600002,-6.4,-160.0,8.400001,-13.6,-116.4
58,-64,35.2,2.1000001,-41.7,43.600002,-11.400001,-158.1,8.400001,-13.6,-116.4
59,-64,35.8,-0.8,-44.8,44.2,-14.400001,-161.2,8.400001,-13.6,-116.4
60,-64,36.0,-4.5,-48.0,44.4,-18.1,-164.40001,8.400001,-13.6,-116.4
61,-64,32.4,-7.4,-50.4,40.8,-20.7,-166.90001,8.400001,-13.6,-116.4
62,-64,30.800001,-7.6,-49.600002,39.2,-21.300001,-165.90001,8.400001,-13.6,-116.4
62,-63,31.7,-10.3,-47.0,40.100002,-23.9,-163.40001,8.400001,-13.6,-116.4
63,-63,30.6,-4.2000003,-45.5,39.0,-17.800001,-161.90001,8.400001,-13.6,-116.4
64,-63,31.7,-2.5,-45.9,40.0,-16.1,-162.2,8.400001,-13.6,-116.4
65,-63,32.4,-3.3,-46.4,40.8,-16.9,-162.8,8.400001,-13.6,-116.4
66,-63,31.800001,-10.5,-44.5,40.2,-24.1,-160.90001,8.400001,-13.6,-116.4
67,-63,30.6,-8.8,-45.2,39.0,-22.4,-161.6,8.400001,-13.6,-116.4
68,-63,29.6,-5.7000003,-45.9,38.0,-19.300001,-162.3,8.400001,-13.6,-116.4
69,-63,27.9,-5.3,-45.600002,36.3,-18.9,-162.0,8.400001,-13.6,-116.4
70,-63,25.6,-4.5,-43.9,34.0,-18.1,-160.3,8.400001,-13.6,-116.4
71,-63,25.2,-3.4,-40.100002,33.600002,-17.0,-156.5,8.400001,-13.6,-116.4
72,-63,30.7,0.2,-35.8,39.0,-13.0,-152.1,8.400001,-13.6,-116.4
73,-63,34.9,2.5,-37.100002,43.3,-11.0,-153.5,8.400001,-13.6,-116.4
74,-63,38.100002,1.4,-41.9,46.100002,-12.0,-158.2,8.400001,-13.6,-116.4
75,-63,37.7,2.4,-44.2,46.100002,-11.1,-160.6,8.400001,-13.6,-116.4
76,-63,38.0,3.5,-46.8,46.4,-10.0,-163.2,8.400001,-13.6,-116.4
77,-63,37.0,2.6000001,-49.4,45.5,-10.900001,-165.8,8.400001,-13.6,-116.4
78,-63,38.5,-0.2,-48.100002,46.9,-13.8,-164.5,8.400001,-13.6,-116.4
78,-64,39.600002,-4.1,-44.5,48.0,-17.7,-160.90001,8.400001,-13.6,-116.4
77,-64,40.0,-5.8,-43.5,48.4,-19.4,-159.90001,8.400001,-13.6,-116.4
76,-64,39.4,-0.8,-41.9,47.8,-14.400001,-158.3,8.400001,-13.6,-116.4
75,-64,39.2,-2.3,-40.5,47.600002,-15.900001,-157.0,8.400001,-13.6,-116.4
74,-64,37.8,-3.0,-39.100002,46.2,-16.6,-155.5,8.400001,-13.6,-116.4
73,-64,35.7,-5.4,-35.7,44.100002,-19.0,-152.1,8.400001,-13.6,-116.4
73,-65,33.4,-9.6,-35.2,41.8,-23.2,-151.6,8.400001,-13.6,-116.4
72,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
72,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
71,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
71,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
70,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
70,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
69,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
69,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
68,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
68,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
67,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
67,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
66,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
65,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
66,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
64,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
65,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
64,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
63,-65,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
63,-64,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
78,-65,38.100002,-16.4,-39.8,46.5,-30.0,-156.2,8.400001,-13.6,-116.4
79,-65,39.2,-8.900001,-37.9,47.600002,-22.5,-154.3,8.400001,-13.6,-116.4
80,-65,45.2,-11.8,-38.4,53.600002,-25.4,-154.8,8.400001,-13.6,-116.4
81,-65,46.5,-10.7,-41.8,54.9,-24.300001,-158.2,8.400001,-13.6,-116.4
82,-65,50.5,-22.300001,-47.3,58.9,-35.9,-163.7,8.400001,-13.6,-116.4
82,-64,42.5,-8.1,-50.7,51.0,-22.7,-166.7,8.400001,-13.6,-116.4
82,-63,54.5,-11.400001,-58.3,62.3,-24.1,-175.7,8.400001,-13.6,-116.4
81,-63,38.8,-8.5,-51.7,47.2,-22.0,-168.2,8.400001,-13.6,-116.4
81,-64,41.5,-4.8,-48.8,49.9,-18.4,-165.2,8.400001,-13.6,-116.4
80,-64,41.5,-6.2000003,-46.600002,49.9,-19.800001,-163.0,8.400001,-13.6,-116.4
80,-63,39.100002,-4.3,-48.600002,47.7,-17.9,-164.8,8.400001,-13.6,-116.4
79,-63,39.100002,-5.4,-50.7,47.4,-19.1,-167.2,8.400001,-13.6,-116.4
79,-64,37.8,0.0,-50.100002,46.2,-13.6,-166.5,8.400001,-13.6,-116.4
79,-62,38.3,-7.7000003,-52.0,46.7,-21.300001,-168.40001,8.400001,-13.6,-116.4
80,-62,34.7,-6.5,-52.4,43.100002,-20.0,-168.8,8.400001,-13.6,-116.4
80,-61,30.300001,-10.5,-52.7,38.8,-24.1,-169.1,8.400001,-13.6,-116.4
79,-61,32.100002,-10.6,-53.2,40.5,-24.2,-169.6,8.400001,-13.6,-116.4
79,-60,28.0,-10.2,-52.2,36.4,-23.800001,-168.6,8.400001,-13.6,-116.4
79,-59,7.4,-3.8,-45.5,15.8,-17.4,-161.90001,8.400001,-13.6,-116.4
78,-59,90.4,-8.1,-37.0,97.6,-21.9,-153.90001,8.400001,-13.6,-116.4
78,-60,37.5,0.0,-51.3,45.9,-13.6,-167.7,8.400001,-13.6,-116.4
78,-61,35.8,-3.2,-53.9,44.2,-16.800001,-170.3,8.400001,-13.6,-116.4
78,-62,36.7,-4.2000003,-52.5,45.100002,-17.800001,-168.90001,8.400001,-13.6,-116.4
77,-61,37.3,-8.2,-52.600002,45.7,-21.800001,-169.0,8.400001,-13.6,-116.4
76,-61,38.0,-5.1,-52.100002,46.4,-18.7,-168.5,8.400001,-13.6,-116.4
75,-61,40.600002,-5.1,-49.0,49.0,-18.7,-165.40001,8.400001,-13.6,-116.4
74,-61,39.600002,-5.1,-47.7,48.0,-18.800001,-164.2,8.400001,-13.6,-116.4
73,-61,37.8,-2.6000001,-44.4,46.2,-16.2,-160.8,8.400001,-13.6,-116.4
72,-61,36.0,-0.1,-41.8,44.4,-13.7,-158.2,8.400001,-13.6,-116.4
71,-61,32.600002,-2.6000001,-41.2,41.0,-16.2,-157.6,8.400001,-13.6,-116.4
70,-61,32.2,-1.9,-39.8,40.7,-15.5,-156.2,8.400001,-13.6,-116.4
69,-61,29.7,-3.4,-41.600002,38.100002,-17.0,-158.0,8.400001,-13.6,-116.4
68,-61,30.9,-4.2000003,-41.9,39.3,-17.800001,-158.3,8.400001,-13.6,-116.4
67,-61,30.7,-4.9,-42.100002,39.100002,-18.5,-158.5,8.400001,-13.6,-116.4
66,-61,31.7,-4.0,-40.4,40.2,-17.6,-156.8,8.400001,-13.6,-116.4
65,-61,30.7,-3.8,-39.9,39.100002,-17.4,-156.3,8.400001,-13.6,-116.4
64,-61,30.1,-2.5,-40.5,38.5,-16.1,-156.90001,8.400001,-13.6,-116.4
63,-61,29.2,-2.3,-40.5,37.600002,-15.900001,-156.90001,8.400001,-13.6,-116.4
62,-61,30.6,-3.7,-39.7,39.0,-17.300001,-156.1,8.400001,-13.6,-116.4
61,-61,28.7,-3.7,-43.100002,37.100002,-17.300001,-159.5,8.400001,-13.6,-116.4
60,-61,26.9,-5.1,-46.3,35.3,-18.7,-162.7,8.400001,-13.6,-116.4
59,-61,24.9,-1.0,-50.7,33.3,-14.6,-167.1,8.400001,-13.6,-116.4
58,-61,23.9,1.0,-57.3,32.3,-12.6,-173.5,8.400001,-13.6,-116.4
57,-61,26.800001,1.6,-63.3,35.100002,-12.0,-179.5,8.400001,-13.6,-116.4
56,-61,34.100002,1.5,-62.9,42.5,-12.0,-179.3,8.400001,-13.6,-116.4
55,-61,38.100002,1.6,-59.0,46.3,-12.0,-175.6,8.400001,-13.6,-116.4
54,-61,39.600002,2.4,-52.3,48.0,-11.1,-168.7,8.400001,-13.6,-116.4
53,-61,40.100002,2.2,-45.4,48.5,-11.3,-162.0,8.400001,-13.6,-116.4
52,-61,38.2,0.8,-38.100002,46.600002,-12.8,-154.8,8.400001,-13.6,-116.4
51,-61,34.8,0.4,-33.100002,43.2,-13.2,-149.5,8.400001,-13.6,-116.4
50,-61,30.300001,0.90000004,-32.4,38.7,-12.7,-148.8,8.400001,-13.6,-116.4
49,-61,26.1,1.2,-35.100002,34.5,-12.400001,-151.5,8.400001,-13.6,-116.4
48,-61,24.300001,-0.1,-39.4,32.7,-13.7,-155.8,8.400001,-13.6,-116.4
47,-61,25.5,-6.2000003,-41.5,33.9,-19.800001,-157.90001,8.400001,-13.6,-116.4
46,-61,25.4,-1.9,-41.2,33.8,-15.5,-157.6,8.400001,-13.6,-116.4
45,-61,25.1,-3.2,-40.9,33.5,-16.800001,-157.3,8.400001,-13.6,-116.4
