X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
20,-23,18.0,-0.17999999,-28.14,-2.46,22.14,-8.639999,-20.46,22.32,19.5
20,-22,14.5199995,4.68,-31.98,-5.94,27.0,-12.48,-20.46,22.32,19.5
20,-21,12.24,1.38,-32.1,-8.22,23.699999,-12.599999,-20.46,22.32,19.5
20,-20,13.2,1.56,-31.56,-7.2599998,23.88,-12.059999,-20.46,22.32,19.5
20,-19,15.66,0.24,-33.48,-4.7999997,22.56,-13.98,-20.46,22.32,19.5
20,-18,18.18,-1.74,-32.88,-2.28,20.58,-13.38,-20.46,22.32,19.5
20,-17,17.58,0.17999999,-35.52,-2.8799999,22.5,-16.02,-20.46,22.32,19.5
19,-17,18.359999,-0.71999997,-39.0,-2.1,21.6,-19.5,-20.46,22.32,19.5
18,-17,18.72,-6.24,-43.32,-1.74,16.08,-23.82,-20.46,22.32,19.5
17,-17,23.22,-6.3599997,-43.86,2.76,15.96,-24.359999,-20.46,22.32,19.5
17,-16,16.14,4.8599997,-44.46,-4.3199997,27.18,-24.96,-20.46,22.32,19.5
17,-15,22.8,-3.48,-44.399998,2.34,18.84,-24.9,-20.46,22.32,19.5
17,-14,20.76,-5.2799997,-44.94,0.29999998,17.039999,-25.439999,-20.46,22.32,19.5
16,-14,19.98,-6.6,-39.54,-0.48,15.719999,-20.039999,-20.46,22.32,19.5
15,-14,15.48,-4.8599997,-36.0,-4.98,17.46,-16.5,-20.46,22.32,19.5
15,-13,15.599999,-2.22,-40.379997,-4.8599997,20.1,-20.88,-20.46,22.32,19.5
14,-13,16.56,-8.34,-42.719997,-3.8999999,13.98,-23.22,-20.46,22.32,19.5
14,-12,16.26,-8.639999,-41.64,-4.2,13.679999,-22.14,-20.46,22.32,19.5
13,-12,16.44,-6.7799997,-40.86,-4.02,15.54,-21.359999,-20.46,22.32,19.5
13,-11,17.64,-5.4,-40.62,-2.82,16.92,-21.119999,-20.46,22.32,19.5
13,-10,17.4,-3.48,-42.6,-3.06,18.84,-23.1,-20.46,22.32,19.5
13,-9,10.38,-3.12,-50.28,-10.08,19.199999,-30.779999,-20.46,22.32,19.5
13,-8,7.8599997,-3.1799998,-52.26,-12.599999,19.14,-32.76,-20.46,22.32,19.5
13,-7,7.3199997,-6.8399997,-54.0,-13.139999,15.48,-34.5,-20.46,22.32,19.5
13,-6,8.82,-12.719999,-49.68,-11.639999,9.599999,-30.179998,-20.46,22.32,19.5
13,-5,13.5,-16.26,-39.0,-6.96,6.06,-19.5,-20.46,22.32,19.5
13,-4,14.639999,-11.7,-38.7,-5.8199997,10.62,-19.199999,-20.46,22.32,19.5
13,-3,12.3,-10.2,-33.36,-8.16,12.12,-13.86,-20.46,22.32,19.5
