time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1732873771178968000,4.384968017578125,-0.5271737826451525,-0.03460612857677669,0.26060869858008195,-0.014023565246107764,-0.9646813762926509,0.016596404178004783,0.07548978869453547
1732873771188963000,4.394963134765625,-0.519799688117008,-0.034288160874888965,0.2570380918866484,-0.01323813386381263,-0.9656609031858835,0.015961999953674876,0.07449604232399948
1732873771198959400,4.40495947265625,-0.5125416539509449,-0.03405827036853103,0.2535184281376013,-0.01236723387617398,-0.9666095491775196,0.01531237221895662,0.07367266276407393
1732873771208954400,4.414954345703125,-0.505701122210333,-0.03399461072017751,0.2501931846887191,-0.011273808705786289,-0.967488763831079,0.01460164801174702,0.07315049397360504
1732873771218949400,4.424949462890625,-0.4993490005337351,-0.034173328875725786,0.2470966766417101,-0.009950281410104034,-0.9682890742554835,0.013844928562546733,0.07308644302594954
1732873771228944400,4.4349443359375,-0.49359156859349634,-0.0346964825563341,0.24428389011099083,-0.008623488700143,-0.9689931323932136,0.013184574632672015,0.0737497011437741
1732873771238939400,4.444939453125,-0.4883574465303239,-0.03551618478808269,0.24173052464639927,-0.00788072703972802,-0.9696072636463411,0.012906810574231133,0.07518425364903024
1732873771248935200,4.45493505859375,-0.48329360334961463,-0.036580402211641966,0.2392720675394318,-0.008046951937329598,-0.9701740306748007,0.01315647493560281,0.07735177981645318
1732873771258930200,4.46493017578125,-0.478177082315103,-0.03790636804097222,0.2368014414606365,-0.009102630405305498,-0.9707185477179132,0.013920491900818562,0.08027179242174276
1732873771268925200,4.47492529296875,-0.47281505916709604,-0.03945609954276508,0.23422398537325523,-0.010875693623054433,-0.9712643989191597,0.015093950183449771,0.08381343273778794
1732873771278920200,4.484920166015625,-0.46728402217311715,-0.04116025215386951,0.23157672123612372,-0.013245735147039337,-0.9718038197044221,0.016596889420721666,0.08779904587372497
1732873771288915500,4.49491552734375,-0.4619034923276308,-0.042944356163124496,0.22901359103172989,-0.016042159948898817,-0.9723027955416956,0.01832930195239867,0.09203502823500627
1732873771298910500,4.504910400390625,-0.457089599924251,-0.04467150716642521,0.22673598489444444,-0.01913251492751017,-0.9727215683849103,0.020201124988257362,0.096214900751013
1732873771308906200,4.51490625,-0.4532765710597371,-0.04633548042516264,0.22494694784605182,-0.022114985594879785,-0.9730196107169309,0.022018168249246378,0.10024430860135183
1732873771318901200,4.5249013671875,-0.4506495187997056,-0.04825731822013019,0.22372624983809009,-0.02455682110298962,-0.9731695292902152,0.023640672703895096,0.10469433403599093
1732873771328896300,4.534896240234375,-0.4491550190373921,-0.050734048848879845,0.22302575696817686,-0.02560990205126081,-0.9731779066576491,0.024703792872645063,0.10998729751998954
1732873771338891300,4.544891357421875,-0.44884356989909996,-0.053715221982957036,0.2228633823536043,-0.025217900516833872,-0.9730430573472207,0.02517259585088353,0.11601461998295257
1732873771348886300,4.55488623046875,-0.4496157438289037,-0.057074165741661555,0.2232026669390468,-0.024061518630661336,-0.9727689663643474,0.025369131923242486,0.12267231111372985
1732873771358881300,4.56488134765625,-0.4516246091074112,-0.06090091143898856,0.22413737991663693,-0.022981223150035354,-0.9723117067296253,0.02575543189849969,0.1303436128153709
1732873771368877000,4.574876953125,-0.4546386514553863,-0.06527332659873518,0.2255817490670881,-0.02290551061951087,-0.9716648960780994,0.026825231596988807,0.1394012173828962
1732873771378872300,4.584872314453125,-0.45789967346446253,-0.07008188289167977,0.22719070450225404,-0.02439209297375238,-0.970897679578543,0.028819031527322275,0.14973844274065137
1732873771388867300,4.594867431640625,-0.46051155250987463,-0.07517029089739466,0.22851577476113405,-0.026781416308624177,-0.9701281057287634,0.031329725905071736,0.16086114878079277
1732873771398862300,4.6048623046875,-0.4617733398865292,-0.08033348307539728,0.22919453558740918,-0.0292862771740762,-0.9694685466260963,0.03387078627757861,0.17213640381315307
1732873771408857300,4.614857421875,-0.4615127019147493,-0.08518058062329187,0.2291372308743783,-0.031653662164195566,-0.9689839359788155,0.036201752043435065,0.18268197136224146
1732873771418852400,4.624852294921875,-0.4596397283010489,-0.08917997616199815,0.22828417109839058,-0.03344450116750021,-0.9687582120371875,0.037958463455154356,0.19128264412855722
1732873771428848400,4.634848388671875,-0.4576838711768153,-0.09196177692751682,0.22728775055393843,-0.0327237011548194,-0.9687253099959315,0.03813777034186354,0.19677531545698684
1732873771438844000,4.644843994140625,-0.45644925635552014,-0.09316518843931348,0.22651165184726962,-0.02900116697825789,-0.9688569630764117,0.036452553352860906,0.19833917576396973
1732873771448839000,4.6548388671875,-0.4571704840338244,-0.09271316795846679,0.22658173980475396,-0.02274189142693717,-0.9690012364452627,0.033188241300506335,0.19596998754936987
1732873771458834000,4.664833984375,-0.45894050448444573,-0.09117259329421773,0.22713383090171768,-0.01542854326866552,-0.9691470744580457,0.029182222039319194,0.191137542295758
